order_id,date,week,month,division,product_line,material,operator_id,machine_id,shift,planned_qty,actual_qty,good_qty,defect_qty,scrap_qty,rework_qty,defect_rate,yield_rate,std_cycle_time_min,actual_cycle_time_min,cycle_time_variance_pct,promised_lead_days,actual_lead_days,on_time_delivery,downtime_minutes,material_cost_per_unit,labor_cost_per_unit,overhead_per_unit,unit_price,total_production_cost,scrap_cost,rework_cost,revenue,gross_margin
ORD-01335,2025-05-25,21,2025-05,North,Housing Units,Steel 4140,OP-015,MCH-02,Day,50,45,43,2,0,2,0.0444,0.9556,22.0,20.9,-5.0,14,14,1,0,8.5,12.19,18.29,51.78,1754.1,0.0,18.29,2226.54,0.2122
ORD-00168,2025-05-25,21,2025-05,Central,Shaft Components,Titanium Grade 5,OP-018,MCH-01,Swing,100,88,84,4,2,2,0.0455,0.9545,10.0,10.15,1.5,7,7,1,0,45.0,5.92,8.88,82.1,5262.4,95.92,8.88,6896.4,0.2369
ORD-04554,2025-05-25,21,2025-05,South,Shaft Components,Stainless 316,OP-001,MCH-01,Night,50,45,44,1,0,1,0.0222,0.9778,10.0,10.95,9.5,14,13,1,0,18.5,6.39,9.58,47.57,1551.15,0.0,4.79,2093.08,0.2589
ORD-02585,2025-05-25,21,2025-05,Central,Shaft Components,Bronze C932,OP-001,MCH-14,Swing,50,43,42,1,0,1,0.0233,0.9767,10.0,10.08,0.8,5,5,1,0,22.0,5.88,8.82,51.69,1578.1,0.0,4.41,2170.98,0.2731
ORD-01987,2025-05-25,21,2025-05,Central,Hydraulic Valves,Steel 4140,OP-014,MCH-13,Day,75,66,64,2,0,2,0.0303,0.9697,18.0,17.77,-1.28,3,3,1,21,8.5,10.37,15.55,49.75,2271.72,0.0,15.55,3184.0,0.2865
ORD-02006,2025-05-25,21,2025-05,North,Shaft Components,Titanium Grade 5,OP-004,MCH-13,Day,125,114,111,3,1,2,0.0263,0.9737,10.0,9.41,-5.9,7,8,0,0,45.0,5.49,8.23,74.65,6694.08,47.74,8.23,8286.15,0.1921
ORD-02342,2025-05-26,22,2025-05,Central,Shaft Components,Aluminum 6061,OP-009,MCH-04,Day,75,74,71,3,1,2,0.0405,0.9595,10.0,9.46,-5.4,7,8,0,7,12.0,5.52,8.28,36.0,1909.2,14.76,8.28,2556.0,0.2531
ORD-00088,2025-05-26,22,2025-05,North,Shaft Components,Stainless 316,OP-014,MCH-15,Night,50,41,40,1,0,1,0.0244,0.9756,10.0,10.78,7.8,3,2,1,0,18.5,6.29,9.44,47.34,1403.43,0.0,4.72,1893.6,0.2589
ORD-01512,2025-05-26,22,2025-05,South,Precision Bearings,Aluminum 6061,OP-017,MCH-02,Day,150,138,133,5,2,3,0.0362,0.9638,12.5,12.15,-2.8,3,2,1,0,12.0,7.09,10.63,42.73,4101.36,31.09,15.95,5683.09,0.2783
ORD-01552,2025-05-26,22,2025-05,South,Precision Bearings,Bronze C932,OP-012,MCH-13,Swing,50,46,46,0,0,0,0.0,1.0,12.5,11.51,-7.92,10,10,1,0,22.0,6.71,10.06,49.71,1783.42,0.0,0.0,2286.66,0.2201
ORD-02719,2025-05-26,22,2025-05,North,Shaft Components,Stainless 316,OP-018,MCH-15,Swing,125,99,97,2,0,2,0.0202,0.9798,10.0,9.71,-2.9,14,14,1,0,18.5,5.66,8.49,45.47,3232.35,0.0,8.49,4410.59,0.2671
ORD-02023,2025-05-27,22,2025-05,South,Gear Assemblies,Stainless 316,OP-010,MCH-12,Swing,100,93,91,2,0,2,0.0215,0.9785,15.0,14.53,-3.13,5,4,1,0,18.5,8.48,12.72,60.34,3692.1,0.0,12.72,5490.94,0.3276
ORD-03508,2025-05-27,22,2025-05,North,Precision Bearings,Aluminum 6061,OP-011,MCH-07,Night,75,60,59,1,0,1,0.0167,0.9833,12.5,13.77,10.16,7,8,0,0,12.0,8.03,12.04,41.79,1924.2,0.0,6.02,2465.61,0.2196
ORD-03765,2025-05-27,22,2025-05,Central,Housing Units,Steel 4140,OP-007,MCH-11,Day,150,125,121,4,2,2,0.032,0.968,22.0,26.0,18.18,7,7,1,0,8.5,15.17,22.75,60.3,5802.5,32.17,22.75,7296.3,0.2047
ORD-02940,2025-05-27,22,2025-05,North,Gear Assemblies,Stainless 316,OP-007,MCH-13,Swing,125,100,98,2,1,1,0.02,0.98,15.0,15.49,3.27,5,5,1,0,18.5,9.04,13.56,60.31,4110.0,23.02,6.78,5910.38,0.3046
ORD-01653,2025-05-27,22,2025-05,North,Shaft Components,Steel 4140,OP-011,MCH-11,Swing,75,74,71,3,1,2,0.0405,0.9595,10.0,11.44,14.4,7,8,0,12,8.5,6.67,10.0,35.81,1862.58,11.84,10.0,2542.51,0.2674
ORD-04224,2025-05-28,22,2025-05,South,Hydraulic Valves,Bronze C932,OP-007,MCH-12,Day,150,132,124,8,3,5,0.0606,0.9394,18.0,19.13,6.28,3,2,1,20,22.0,11.16,16.74,68.93,6586.8,82.74,41.85,8547.32,0.2294
ORD-04693,2025-05-28,22,2025-05,Central,Gear Assemblies,Bronze C932,OP-002,MCH-02,Swing,150,121,116,5,2,3,0.0413,0.9587,15.0,16.09,7.27,3,2,1,42,22.0,9.39,14.09,69.33,5503.08,53.39,21.13,8042.28,0.3157
ORD-04146,2025-05-28,22,2025-05,South,Shaft Components,Titanium Grade 5,OP-009,MCH-14,Day,50,50,49,1,0,1,0.02,0.98,10.0,10.1,1.0,5,5,1,2,45.0,5.89,8.83,87.14,2986.0,0.0,4.42,4269.86,0.3007
ORD-03479,2025-05-28,22,2025-05,South,Shaft Components,Aluminum 6061,OP-012,MCH-10,Night,50,44,43,1,0,1,0.0227,0.9773,10.0,10.0,0.0,7,8,0,0,12.0,5.83,8.75,38.8,1169.52,0.0,4.37,1668.4,0.299
ORD-03621,2025-05-28,22,2025-05,Central,Housing Units,Aluminum 6061,OP-005,MCH-05,Swing,75,60,57,3,1,2,0.05,0.95,22.0,22.37,1.68,5,4,1,0,12.0,13.05,19.58,63.63,2677.8,18.52,19.58,3626.91,0.2617
ORD-04135,2025-05-28,22,2025-05,Central,Housing Units,Aluminum 6061,OP-007,MCH-05,Night,100,72,71,1,0,1,0.0139,0.9861,22.0,20.84,-5.27,7,9,0,4,12.0,12.16,18.24,61.77,3052.8,0.0,9.12,4385.67,0.3039
ORD-04190,2025-05-28,22,2025-05,Central,Precision Bearings,Steel 4140,OP-010,MCH-04,Swing,100,81,76,5,2,3,0.0617,0.9383,12.5,11.62,-7.04,7,6,1,0,8.5,6.78,10.17,31.82,2061.45,23.78,15.25,2418.32,0.1476
ORD-02371,2025-05-29,22,2025-05,Central,Housing Units,Aluminum 6061,OP-001,MCH-13,Night,125,103,101,2,0,2,0.0194,0.9806,22.0,22.74,3.36,7,6,1,6,12.0,13.26,19.89,57.43,4650.45,0.0,19.89,5800.43,0.1983
ORD-03660,2025-05-29,22,2025-05,North,Housing Units,Steel 4140,OP-005,MCH-03,Night,50,44,42,2,0,2,0.0455,0.9545,22.0,18.06,-17.91,3,2,1,0,8.5,10.54,15.81,51.43,1533.4,0.0,15.81,2160.06,0.2901
ORD-04800,2025-05-29,22,2025-05,Central,Housing Units,Steel 4140,OP-004,MCH-01,Swing,50,42,40,2,0,2,0.0476,0.9524,22.0,20.1,-8.64,7,6,1,6,8.5,11.73,17.59,56.82,1588.44,0.0,17.59,2272.8,0.3011
ORD-03872,2025-05-29,22,2025-05,North,Gear Assemblies,Steel 4140,OP-020,MCH-04,Day,100,88,84,4,2,2,0.0455,0.9545,15.0,14.13,-5.8,3,3,1,0,8.5,8.24,12.36,37.16,2560.8,25.24,12.36,3121.44,0.1796
ORD-02127,2025-05-29,22,2025-05,Central,Precision Bearings,Bronze C932,OP-012,MCH-06,Night,100,84,81,3,0,3,0.0357,0.9643,12.5,13.22,5.76,5,4,1,14,22.0,7.71,11.56,56.09,3466.68,0.0,17.35,4543.29,0.237
ORD-00429,2025-05-29,22,2025-05,South,Hydraulic Valves,Bronze C932,OP-004,MCH-04,Day,50,40,40,0,0,0,0.0,1.0,18.0,17.45,-3.06,7,6,1,0,22.0,10.18,15.27,63.95,1898.0,0.0,0.0,2558.0,0.258
ORD-01866,2025-05-29,22,2025-05,North,Hydraulic Valves,Steel 4140,OP-001,MCH-12,Day,200,137,133,4,1,3,0.0292,0.9708,18.0,20.76,15.33,7,7,1,0,8.5,12.11,18.16,57.06,5311.49,14.55,27.25,7588.98,0.3001
ORD-01661,2025-05-29,22,2025-05,Central,Housing Units,Bronze C932,OP-015,MCH-05,Night,200,140,134,6,3,3,0.0429,0.9571,22.0,23.69,7.68,10,7,1,0,22.0,13.82,20.73,70.93,7917.0,86.73,31.09,9504.62,0.167
ORD-04443,2025-05-29,22,2025-05,Central,Gear Assemblies,Steel 4140,OP-006,MCH-01,Day,125,100,96,4,1,3,0.04,0.96,15.0,16.24,8.27,3,2,1,0,8.5,9.47,14.21,47.86,3218.0,13.23,21.31,4594.56,0.2996
ORD-00854,2025-05-29,22,2025-05,North,Precision Bearings,Aluminum 6061,OP-004,MCH-15,Night,200,171,165,6,3,3,0.0351,0.9649,12.5,13.43,7.44,3,2,1,0,12.0,7.83,11.75,43.33,5400.18,47.75,17.62,7149.45,0.2447
ORD-00646,2025-05-29,22,2025-05,Central,Housing Units,Titanium Grade 5,OP-014,MCH-05,Swing,75,61,59,2,0,2,0.0328,0.9672,22.0,21.01,-4.5,5,4,1,1,45.0,12.26,18.39,109.38,4614.65,0.0,18.39,6453.42,0.2849
ORD-04469,2025-05-29,22,2025-05,South,Precision Bearings,Steel 4140,OP-011,MCH-03,Night,125,102,98,4,2,2,0.0392,0.9608,12.5,12.92,3.36,3,2,1,0,8.5,7.54,11.31,38.64,2789.7,24.54,11.31,3786.72,0.2633
ORD-02827,2025-05-29,22,2025-05,Central,Precision Bearings,Titanium Grade 5,OP-010,MCH-11,Night,75,66,64,2,0,2,0.0303,0.9697,12.5,12.8,2.4,10,9,1,0,45.0,7.47,11.21,89.5,4202.88,0.0,11.21,5728.0,0.2663
ORD-04253,2025-05-30,22,2025-05,North,Housing Units,Bronze C932,OP-005,MCH-07,Night,75,65,64,1,0,1,0.0154,0.9846,22.0,23.98,9.0,5,5,1,0,22.0,13.99,20.98,80.11,3703.05,0.0,10.49,5127.04,0.2777
ORD-02058,2025-05-30,22,2025-05,South,Precision Bearings,Stainless 316,OP-008,MCH-15,Swing,150,144,140,4,1,3,0.0278,0.9722,12.5,12.22,-2.24,10,10,1,0,18.5,7.13,10.7,46.06,5231.52,22.07,16.04,6448.4,0.1887
ORD-00686,2025-05-30,22,2025-05,Central,Housing Units,Bronze C932,OP-010,MCH-02,Day,75,71,70,1,0,1,0.0141,0.9859,22.0,24.52,11.45,5,4,1,28,22.0,14.3,21.45,78.68,4100.25,0.0,10.73,5507.6,0.2555
ORD-03829,2025-05-30,22,2025-05,North,Hydraulic Valves,Aluminum 6061,OP-001,MCH-10,Night,100,81,78,3,1,2,0.037,0.963,18.0,17.35,-3.61,3,2,1,0,12.0,10.12,15.18,49.31,3021.3,17.06,15.18,3846.18,0.2145
ORD-04495,2025-05-30,22,2025-05,Central,Shaft Components,Aluminum 6061,OP-020,MCH-09,Night,150,123,121,2,0,2,0.0163,0.9837,10.0,11.63,16.3,14,13,1,0,12.0,6.78,10.17,40.62,3560.85,0.0,10.17,4915.02,0.2755
ORD-02392,2025-05-30,22,2025-05,North,Gear Assemblies,Titanium Grade 5,OP-014,MCH-12,Night,150,122,113,9,3,6,0.0738,0.9262,15.0,14.6,-2.67,10,8,1,0,45.0,8.52,12.78,97.79,8088.6,147.78,38.34,11050.27,0.268
ORD-02552,2025-05-30,22,2025-05,North,Housing Units,Stainless 316,OP-016,MCH-14,Night,125,95,91,4,1,3,0.0421,0.9579,22.0,22.62,2.82,5,5,1,21,18.5,13.2,19.8,66.82,4892.5,25.1,29.7,6080.62,0.1954
ORD-00713,2025-05-30,22,2025-05,South,Hydraulic Valves,Aluminum 6061,OP-020,MCH-13,Day,100,80,76,4,2,2,0.05,0.95,18.0,18.28,1.56,3,3,1,16,12.0,10.66,15.99,51.89,3092.0,34.66,15.99,3943.64,0.216
ORD-04910,2025-05-30,22,2025-05,North,Hydraulic Valves,Bronze C932,OP-008,MCH-09,Night,200,178,169,9,4,5,0.0506,0.9494,18.0,17.28,-4.0,5,4,1,13,22.0,10.08,15.12,67.75,8401.6,108.16,37.8,11449.75,0.2662
ORD-02992,2025-05-30,22,2025-05,Central,Shaft Components,Titanium Grade 5,OP-003,MCH-08,Night,200,169,164,5,2,3,0.0296,0.9704,10.0,10.87,8.7,3,2,1,4,45.0,6.34,9.51,77.88,10283.65,96.34,14.27,12772.32,0.1948
ORD-00762,2025-05-30,22,2025-05,Central,Gear Assemblies,Titanium Grade 5,OP-012,MCH-09,Night,125,101,96,5,2,3,0.0495,0.9505,15.0,17.93,19.53,5,6,0,0,45.0,10.46,15.69,91.47,7186.15,100.46,23.54,8781.12,0.1816
ORD-03098,2025-05-30,22,2025-05,South,Housing Units,Aluminum 6061,OP-004,MCH-02,Night,100,81,78,3,1,2,0.037,0.963,22.0,22.38,1.73,3,3,1,11,12.0,13.05,19.58,56.51,3615.03,18.52,19.58,4407.78,0.1799
ORD-04057,2025-05-31,22,2025-05,Central,Housing Units,Aluminum 6061,OP-001,MCH-13,Swing,50,41,39,2,0,2,0.0488,0.9512,22.0,22.35,1.59,10,10,1,0,12.0,13.04,19.56,56.05,1828.6,0.0,19.56,2185.95,0.1635
ORD-04851,2025-05-31,22,2025-05,South,Gear Assemblies,Bronze C932,OP-004,MCH-06,Day,75,65,60,5,2,3,0.0769,0.9231,15.0,13.7,-8.67,7,5,1,0,22.0,7.99,11.98,63.32,2728.05,51.99,17.98,3799.2,0.2819
ORD-04679,2025-05-31,22,2025-05,South,Housing Units,Bronze C932,OP-006,MCH-05,Swing,100,90,84,6,3,3,0.0667,0.9333,22.0,20.04,-8.91,5,4,1,0,22.0,11.69,17.54,69.33,4610.7,83.53,26.3,5823.72,0.2083
ORD-04337,2025-05-31,22,2025-05,Central,Gear Assemblies,Bronze C932,OP-001,MCH-09,Swing,75,70,67,3,1,2,0.0429,0.9571,15.0,15.15,1.0,7,7,1,0,22.0,8.84,13.26,60.95,3087.0,26.42,13.26,4083.65,0.2441
ORD-04043,2025-05-31,22,2025-05,South,Shaft Components,Titanium Grade 5,OP-005,MCH-02,Day,75,68,68,0,0,0,0.0,1.0,10.0,9.69,-3.1,3,3,1,9,45.0,5.65,8.48,86.53,4020.84,0.0,0.0,5884.04,0.3167
ORD-03343,2025-05-31,22,2025-05,South,Housing Units,Steel 4140,OP-002,MCH-01,Day,50,42,41,1,0,1,0.0238,0.9762,22.0,24.33,10.59,3,3,1,0,8.5,14.19,21.29,67.4,1847.16,0.0,10.64,2763.4,0.3316
ORD-01740,2025-05-31,22,2025-05,South,Housing Units,Bronze C932,OP-020,MCH-08,Swing,150,125,122,3,1,2,0.024,0.976,22.0,22.69,3.14,3,2,1,0,22.0,13.24,19.86,79.07,6887.5,28.62,19.86,9646.54,0.286
ORD-03590,2025-05-31,22,2025-05,South,Housing Units,Steel 4140,OP-015,MCH-15,Day,50,50,48,2,0,2,0.04,0.96,22.0,23.38,6.27,3,2,1,0,8.5,13.64,20.46,63.78,2130.0,0.0,20.46,3061.44,0.3042
ORD-03093,2025-05-31,22,2025-05,North,Hydraulic Valves,Bronze C932,OP-012,MCH-09,Day,150,122,114,8,3,5,0.0656,0.9344,18.0,17.98,-0.11,10,11,0,46,22.0,10.49,15.73,66.11,5882.84,81.73,39.34,7536.54,0.2194
ORD-00374,2025-06-01,22,2025-06,Central,Housing Units,Steel 4140,OP-017,MCH-07,Night,50,42,41,1,0,1,0.0238,0.9762,22.0,27.86,26.64,10,11,0,0,8.5,16.25,24.38,67.08,2063.46,0.0,12.19,2750.28,0.2497
ORD-04301,2025-06-01,22,2025-06,South,Precision Bearings,Stainless 316,OP-010,MCH-05,Night,150,99,95,4,1,3,0.0404,0.9596,12.5,15.3,22.4,10,9,1,0,18.5,8.93,13.39,56.85,4041.18,22.96,20.09,5400.75,0.2517
ORD-04074,2025-06-01,22,2025-06,Central,Housing Units,Bronze C932,OP-016,MCH-10,Night,150,126,120,6,3,3,0.0476,0.9524,22.0,21.14,-3.91,10,13,0,0,22.0,12.33,18.5,73.49,6656.58,84.5,27.74,8818.8,0.2452
ORD-04803,2025-06-01,22,2025-06,Central,Shaft Components,Titanium Grade 5,OP-006,MCH-07,Night,125,108,106,2,1,1,0.0185,0.9815,10.0,12.34,23.4,5,5,1,0,45.0,7.2,10.8,95.51,6804.0,48.6,5.4,10124.06,0.3279
ORD-01414,2025-06-01,22,2025-06,Central,Precision Bearings,Steel 4140,OP-012,MCH-03,Day,75,72,69,3,1,2,0.0417,0.9583,12.5,12.33,-1.36,10,11,0,0,8.5,7.19,10.79,34.13,1906.56,12.1,10.79,2354.97,0.1904
ORD-04539,2025-06-03,23,2025-06,Central,Shaft Components,Stainless 316,OP-007,MCH-09,Day,100,89,85,4,2,2,0.0449,0.9551,10.0,10.34,3.4,3,3,1,3,18.5,6.03,9.04,44.66,2987.73,43.03,9.04,3796.1,0.2129
ORD-00335,2025-06-03,23,2025-06,Central,Hydraulic Valves,Aluminum 6061,OP-011,MCH-09,Day,100,83,78,5,2,3,0.0602,0.9398,18.0,18.48,2.67,3,3,1,13,12.0,10.78,16.17,58.31,3232.85,34.78,24.25,4548.18,0.2892
ORD-01113,2025-06-03,23,2025-06,Central,Precision Bearings,Stainless 316,OP-008,MCH-11,Night,50,41,40,1,0,1,0.0244,0.9756,12.5,12.95,3.6,7,5,1,49,18.5,7.55,11.32,54.47,1532.17,0.0,5.66,2178.8,0.2968
ORD-02000,2025-06-03,23,2025-06,Central,Housing Units,Aluminum 6061,OP-010,MCH-08,Swing,125,101,95,6,2,4,0.0594,0.9406,22.0,25.9,17.73,3,2,1,0,12.0,15.11,22.66,73.96,5026.77,39.11,45.33,7026.2,0.2846
ORD-01504,2025-06-03,23,2025-06,South,Gear Assemblies,Aluminum 6061,OP-007,MCH-08,Day,50,47,46,1,0,1,0.0213,0.9787,15.0,15.12,0.8,10,10,1,0,12.0,8.82,13.23,52.33,1600.35,0.0,6.62,2407.18,0.3352
ORD-03537,2025-06-03,23,2025-06,South,Hydraulic Valves,Steel 4140,OP-001,MCH-02,Day,100,70,68,2,0,2,0.0286,0.9714,18.0,18.32,1.78,10,10,1,0,8.5,10.69,16.04,48.02,2466.1,0.0,16.04,3265.36,0.2448
ORD-01993,2025-06-04,23,2025-06,Central,Gear Assemblies,Bronze C932,OP-010,MCH-09,Night,50,37,36,1,0,1,0.027,0.973,15.0,14.13,-5.8,14,15,0,0,22.0,8.24,12.36,62.43,1576.2,0.0,6.18,2247.48,0.2987
ORD-02860,2025-06-04,23,2025-06,South,Gear Assemblies,Titanium Grade 5,OP-004,MCH-01,Day,100,91,85,6,2,4,0.0659,0.9341,15.0,15.72,4.8,14,11,1,0,45.0,9.17,13.75,93.33,6180.72,99.17,27.51,7933.05,0.2209
ORD-00926,2025-06-04,23,2025-06,Central,Precision Bearings,Stainless 316,OP-013,MCH-03,Day,150,150,144,6,3,3,0.04,0.96,12.5,12.04,-3.68,14,15,0,0,18.5,7.02,10.53,49.46,5407.5,66.03,15.79,7122.24,0.2408
ORD-01595,2025-06-04,23,2025-06,North,Housing Units,Titanium Grade 5,OP-018,MCH-03,Night,50,42,41,1,0,1,0.0238,0.9762,22.0,24.18,9.91,3,2,1,0,45.0,14.1,21.15,101.27,3370.5,0.0,10.57,4152.07,0.1882
ORD-03830,2025-06-04,23,2025-06,Central,Housing Units,Bronze C932,OP-010,MCH-08,Swing,75,72,69,3,1,2,0.0417,0.9583,22.0,20.83,-5.32,3,2,1,0,22.0,12.15,18.23,74.11,3771.36,28.07,18.23,5113.59,0.2625
ORD-02149,2025-06-04,23,2025-06,South,Precision Bearings,Aluminum 6061,OP-001,MCH-06,Night,75,58,56,2,0,2,0.0345,0.9655,12.5,13.83,10.64,3,3,1,0,12.0,8.07,12.11,47.02,1866.44,0.0,12.11,2633.12,0.2912
ORD-01292,2025-06-04,23,2025-06,South,Gear Assemblies,Bronze C932,OP-020,MCH-02,Night,100,81,79,2,1,1,0.0247,0.9753,15.0,16.26,8.4,5,4,1,8,22.0,9.49,14.23,68.44,3703.32,26.75,7.12,5406.76,0.3151
ORD-00794,2025-06-05,23,2025-06,North,Gear Assemblies,Steel 4140,OP-006,MCH-14,Swing,200,175,167,8,4,4,0.0457,0.9543,15.0,13.21,-11.93,14,13,1,0,8.5,7.71,11.56,35.5,4859.75,49.42,23.13,5928.5,0.1803
ORD-01526,2025-06-05,23,2025-06,Central,Precision Bearings,Bronze C932,OP-011,MCH-07,Day,200,182,175,7,3,4,0.0385,0.9615,12.5,10.99,-12.08,14,16,0,0,22.0,6.41,9.62,56.93,6921.46,75.61,19.23,9962.75,0.3053
ORD-01412,2025-06-05,23,2025-06,South,Hydraulic Valves,Aluminum 6061,OP-005,MCH-04,Day,75,55,53,2,1,1,0.0364,0.9636,18.0,17.66,-1.89,5,5,1,0,12.0,10.3,15.45,53.31,2076.25,17.15,7.73,2825.43,0.2652
ORD-00763,2025-06-05,23,2025-06,Central,Shaft Components,Aluminum 6061,OP-020,MCH-12,Day,125,109,106,3,1,2,0.0275,0.9725,10.0,9.2,-8.0,14,14,1,0,12.0,5.37,8.05,34.74,2770.78,14.69,8.05,3682.44,0.2476
ORD-00240,2025-06-05,23,2025-06,Central,Precision Bearings,Aluminum 6061,OP-011,MCH-05,Day,75,75,72,3,0,3,0.04,0.96,12.5,11.64,-6.88,10,13,0,0,12.0,6.79,10.19,37.3,2173.5,0.0,15.28,2685.6,0.1907
ORD-03781,2025-06-05,23,2025-06,North,Hydraulic Valves,Titanium Grade 5,OP-007,MCH-11,Night,125,89,86,3,1,2,0.0337,0.9663,18.0,15.31,-14.94,10,11,0,3,45.0,8.93,13.39,88.95,5991.48,49.47,13.39,7649.7,0.2168
ORD-00711,2025-06-05,23,2025-06,Central,Precision Bearings,Stainless 316,OP-004,MCH-11,Swing,75,52,51,1,0,1,0.0192,0.9808,12.5,11.27,-9.84,7,7,1,0,18.5,6.57,9.86,46.07,1816.36,0.0,4.93,2349.57,0.2269
ORD-01464,2025-06-05,23,2025-06,Central,Precision Bearings,Steel 4140,OP-015,MCH-08,Swing,125,123,120,3,1,2,0.0244,0.9756,12.5,13.2,5.6,3,2,1,0,8.5,7.7,11.55,34.8,3413.25,12.35,11.55,4176.0,0.1827
ORD-04226,2025-06-05,23,2025-06,North,Shaft Components,Bronze C932,OP-001,MCH-11,Swing,200,180,175,5,2,3,0.0278,0.9722,10.0,10.28,2.8,5,4,1,53,22.0,6.0,9.0,52.37,6660.0,50.0,13.5,9164.75,0.2733
ORD-03478,2025-06-05,23,2025-06,Central,Gear Assemblies,Bronze C932,OP-018,MCH-03,Night,100,82,76,6,3,3,0.0732,0.9268,15.0,14.72,-1.87,10,9,1,10,22.0,8.59,12.88,59.18,3564.54,78.89,19.33,4497.68,0.2075
ORD-00221,2025-06-05,23,2025-06,North,Housing Units,Steel 4140,OP-020,MCH-09,Swing,100,90,86,4,1,3,0.0444,0.9556,22.0,24.88,13.09,3,3,1,0,8.5,14.51,21.77,59.14,4030.2,15.75,32.65,5086.04,0.2076
ORD-01556,2025-06-05,23,2025-06,South,Shaft Components,Bronze C932,OP-009,MCH-02,Swing,150,107,104,3,1,2,0.028,0.972,10.0,9.96,-0.4,7,7,1,0,22.0,5.81,8.71,50.95,3907.64,24.91,8.71,5298.8,0.2625
ORD-04097,2025-06-05,23,2025-06,South,Hydraulic Valves,Titanium Grade 5,OP-001,MCH-02,Night,150,93,88,5,2,3,0.0538,0.9462,18.0,15.8,-12.22,3,2,1,0,45.0,9.22,13.83,97.37,6328.65,99.22,20.75,8568.56,0.2614
ORD-00065,2025-06-06,23,2025-06,Central,Hydraulic Valves,Stainless 316,OP-006,MCH-09,Night,150,132,123,9,5,4,0.0682,0.9318,18.0,17.16,-4.67,14,13,1,0,18.5,10.01,15.02,58.61,5745.96,117.53,30.03,7209.03,0.2029
ORD-01389,2025-06-06,23,2025-06,North,Gear Assemblies,Stainless 316,OP-002,MCH-13,Day,75,73,69,4,2,2,0.0548,0.9452,15.0,13.66,-8.93,5,4,1,0,18.5,7.97,11.96,52.75,2805.39,44.97,11.96,3639.75,0.2292
ORD-03515,2025-06-06,23,2025-06,South,Hydraulic Valves,Stainless 316,OP-013,MCH-14,Night,125,97,91,6,2,4,0.0619,0.9381,18.0,20.95,16.39,3,3,1,10,18.5,12.22,18.33,61.54,4757.85,49.22,36.66,5600.14,0.1504
ORD-00185,2025-06-06,23,2025-06,North,Housing Units,Stainless 316,OP-002,MCH-08,Day,50,48,46,2,0,2,0.0417,0.9583,22.0,24.34,10.64,3,3,1,28,18.5,14.2,21.3,80.37,2592.0,0.0,21.3,3697.02,0.2989
ORD-02393,2025-06-06,23,2025-06,Central,Hydraulic Valves,Titanium Grade 5,OP-002,MCH-09,Swing,75,67,64,3,1,2,0.0448,0.9552,18.0,19.02,5.67,10,9,1,0,45.0,11.1,16.65,109.23,4874.25,50.55,16.65,6990.72,0.3028
ORD-03668,2025-06-06,23,2025-06,North,Housing Units,Titanium Grade 5,OP-018,MCH-14,Swing,75,56,54,2,0,2,0.0357,0.9643,22.0,21.24,-3.45,7,7,1,0,45.0,12.39,18.59,113.96,4254.88,0.0,18.59,6153.84,0.3086
ORD-04139,2025-06-06,23,2025-06,South,Housing Units,Titanium Grade 5,OP-019,MCH-05,Day,125,105,101,4,2,2,0.0381,0.9619,22.0,24.22,10.09,5,5,1,0,45.0,14.13,21.2,110.69,8434.65,104.13,21.2,11179.69,0.2455
ORD-00104,2025-06-06,23,2025-06,Central,Housing Units,Bronze C932,OP-006,MCH-10,Day,200,181,174,7,3,4,0.0387,0.9613,22.0,18.83,-14.41,3,3,1,0,22.0,10.98,16.47,63.58,8950.45,82.47,32.94,11062.92,0.191
ORD-04410,2025-06-06,23,2025-06,Central,Precision Bearings,Bronze C932,OP-001,MCH-12,Swing,100,85,81,4,1,3,0.0471,0.9529,12.5,11.07,-11.44,10,11,0,24,22.0,6.46,9.69,53.65,3242.75,25.23,14.54,4345.65,0.2538
ORD-04237,2025-06-06,23,2025-06,Central,Gear Assemblies,Aluminum 6061,OP-015,MCH-13,Swing,75,65,63,2,0,2,0.0308,0.9692,15.0,13.81,-7.93,7,8,0,4,12.0,8.06,12.09,42.53,2089.75,0.0,12.09,2679.39,0.2201
ORD-02255,2025-06-06,23,2025-06,North,Precision Bearings,Aluminum 6061,OP-019,MCH-13,Night,100,77,74,3,1,2,0.039,0.961,12.5,13.82,10.56,14,16,0,0,12.0,8.06,12.09,43.93,2475.55,16.03,12.09,3250.82,0.2385
ORD-04934,2025-06-07,23,2025-06,North,Precision Bearings,Titanium Grade 5,OP-004,MCH-06,Night,75,60,58,2,1,1,0.0333,0.9667,12.5,14.38,15.04,3,3,1,0,45.0,8.39,12.59,91.3,3958.8,49.2,6.29,5295.4,0.2524
ORD-03290,2025-06-07,23,2025-06,South,Gear Assemblies,Stainless 316,OP-017,MCH-11,Night,125,90,86,4,1,3,0.0444,0.9556,15.0,14.59,-2.73,10,13,0,0,18.5,8.51,12.77,55.99,3580.2,22.75,19.15,4815.14,0.2565
ORD-01379,2025-06-07,23,2025-06,South,Hydraulic Valves,Bronze C932,OP-008,MCH-02,Swing,200,158,152,6,2,4,0.038,0.962,18.0,16.74,-7.0,14,12,1,4,22.0,9.76,14.64,66.91,7331.2,53.76,29.28,10170.32,0.2792
